Multi,1,6.514323834918151
Multi,1,11.243898685739913
Multi,1,0.985595952267678
Multi,1,8.487939227092221
Multi,1,5.790463347808118
Multi,1,1.7962045058311005
Multi,1,13.742743514296036
Multi,1,2.852356668345088
Multi,1,0.1130736421236217
Multi,1,0.23767626480654166
Multi,1,0.32580212379755313
Multi,1,0.054678460599892675
Multi,1,14.544648443019339
Multi,1,3.1066499951208817
Multi,1,0.4469894631413202
Multi,1,16.22764945526825
Multi,1,12.785055462459347
Multi,1,10.00735654069054
Multi,1,3.0329935555179905
Multi,1,28.104701828342968
Multi,1,3.767222392600024
Multi,1,9.090488130662619
Multi,1,3.503220693824376
Multi,1,5.249976216382073
Multi,1,9.503998040537812
Multi,1,21.98064574440875
Multi,1,0.9682590024646887
Multi,1,0.05082887114543237
Multi,1,6.746924481698971
Multi,1,0.10093357706184444
Multi,1,0.07379325936873493
Multi,1,5.84630605191391
Multi,1,0.7846506336643351
Multi,1,13.189344179415237
Multi,1,2.780218247058042
Multi,1,15.632315275941368
Multi,1,0.05909877816039701
Multi,1,11.506138772156902
Multi,1,0.6904119249433851
Multi,1,0.8043810208802824
Multi,1,0.09097278351055432
Multi,1,5.830785794027617
Multi,1,1.6969395448594382
Multi,1,11.974417371467625
Multi,1,4.924393704854615
Multi,1,0.7382481256263286
Multi,1,3.9163834029618236
Multi,1,5.6603940226110785
Multi,1,0.052419193208350236
Multi,1,1.6904547350607173
Multi,1,6.198452997646254
Multi,1,3.153383060326821
Multi,1,7.018749326832485
Multi,1,2.3521628004413406
Multi,1,16.7107567409356
Multi,1,0.1784281147080286
Multi,1,0.7250975166419181
Multi,1,0.6036963708894951
Multi,1,0.033572277793452905
Multi,1,3.0005276081954886
Multi,1,30.652065058659762
Multi,1,0.16651266023836647
Multi,1,6.904022761866157
Multi,1,0.6141623400291837
Multi,1,7.099335353820086
Multi,1,20.762341784847568
Multi,1,0.08506473245170305
Multi,1,1.1542310079088498
Multi,1,2.6088039300507857
Multi,1,0.3605364023838403
Multi,1,9.633050162025999
Multi,1,3.5390198767150944
Multi,1,10.195565843826124
Multi,1,11.879671995933002
Multi,1,11.931539312919154
Multi,1,0.041802960176337715
Multi,1,7.239884586806874
Multi,1,0.25783466082795126
Multi,1,5.828352845094416
Multi,1,7.1707691985246065
Multi,1,9.574505806654077
Multi,1,0.5339350570762731
Multi,1,0.18564322694865704
Multi,1,29.17589478416617
Multi,1,0.18096302911732187
Multi,1,6.06816226676243
Multi,1,13.935463806333642
Multi,1,0.6678624028510406
Multi,1,1.7164983820027437
Multi,1,8.876974365144132
Multi,1,3.316115718465841
Multi,1,30.01986931645728
Multi,1,0.02523342158604615
Multi,1,1.8302209270373155
Multi,1,0.30258510570221253
Multi,1,3.0578832325083978
Multi,1,0.9678988116855723
Multi,1,0.7831753310587267
Multi,1,20.76329289672992
Multi,1,18.601557964225726
Multi,2,0.7674714774658131
Multi,2,1.7113552820717612
Multi,2,3.855929497674189
Multi,2,2.3236529796892187
Multi,2,1.624762777186103
Multi,2,1.377649922249586
Multi,2,3.709351613314109
Multi,2,0.7781944874250933
Multi,2,2.5333695823475115
Multi,2,12.478725041410828
Multi,2,1.9596298133468542
Multi,2,0.9716077663394075
Multi,2,1.871075159084652
Multi,2,0.6276807831775926
Multi,2,2.522617283553653
Multi,2,0.8749180572880378
Multi,2,5.284106780711166
Multi,2,0.7844492881165042
Multi,2,2.255416890741012
Multi,2,7.607429453391543
Multi,2,1.601306471444189
Multi,2,2.4181463217150445
Multi,2,0.8873903754513407
Multi,2,1.461830319812056
Multi,2,1.6808286783399782
Multi,2,2.0660572757550493
Multi,2,0.50841300087183
Multi,2,2.0615638175243642
Multi,2,1.5441294641367798
Multi,2,6.314384349308389
Multi,2,5.1280624097108305
Multi,2,1.607147069680734
Multi,2,1.625591945956893
Multi,2,2.333359863785509
Multi,2,3.225533135509371
Multi,2,1.109478183078836
Multi,2,0.6182741206030844
Multi,2,2.103934409326347
Multi,2,1.8780543127997604
Multi,2,1.5451805674854588
Multi,2,3.2960497142686696
Multi,2,1.3221569898554737
Multi,2,3.3322885717324144
Multi,2,1.9013323911147175
Multi,2,3.3884430973022326
Multi,2,1.8953432173641203
Multi,2,0.8611259374414384
Multi,2,5.605249197004138
Multi,2,3.7999818521127287
Multi,2,1.4009784646407517
Multi,2,0.8866169017873847
Multi,2,1.6046090402129658
Multi,2,2.3387444907115955
Multi,2,1.5880666537735144
Multi,2,1.4622825558372992
Multi,2,1.3235714925336386
Multi,2,0.9103582536394995
Multi,2,3.1152740170788995
Multi,2,1.1496690838326606
Multi,2,4.919484342294033
Multi,2,5.288523753333623
Multi,2,10.574206203404033
Multi,2,1.370638712473116
Multi,2,1.6286663309517588
Multi,2,1.909338705223735
Multi,2,4.334946970584991
Multi,2,4.727095396505863
Multi,2,1.9484444965064678
Multi,2,0.8652538154025862
Multi,2,11.47040953395216
Multi,2,1.9133441847008923
Multi,2,0.8694795027242576
