Multi,1,1.2526214141864935
Multi,1,11.420731572507178
Multi,1,4.059216270710773
Multi,1,0.8261682677292588
Multi,1,10.23987952762513
Multi,1,1.8014951836013378
Multi,1,0.09991318790543635
Multi,1,2.6154471766873018
Multi,1,5.144778925150831
Multi,1,5.4293454138122
Multi,1,1.4248873273379952
Multi,1,5.18492802793624
Multi,1,2.6196367094675406
Multi,1,4.308486748874256
Multi,1,1.0857356840370074
Multi,1,2.1577054397481454
Multi,1,2.292542752707858
Multi,1,0.6028143478738092
Multi,1,14.28032766427615
Multi,1,1.4335320775523246
Multi,1,4.428662830871102
Multi,1,5.354695197899792
Multi,1,15.57659080083139
Multi,1,4.661936417402627
Multi,1,12.884113859581305
Multi,1,2.508569399483563
Multi,1,7.1040562649374
Multi,1,9.467560121917927
Multi,1,6.825025053323107
Multi,1,9.67237797251599
Multi,1,4.77750627052059
Multi,1,1.1140418072852203
Multi,1,4.982834680651986
Multi,1,1.577627831338168
Multi,1,19.317602478994125
Multi,1,3.0030607648589944
Multi,1,2.2091499524092746
Multi,1,5.719991685356007
Multi,1,1.1580069157078288
Multi,1,0.7606904459051362
Multi,1,2.628005429165296
Multi,1,1.1583508238958662
Multi,1,21.659559004685438
Multi,1,0.28947398405980185
Multi,1,22.06931822960994
Multi,1,5.184240541849888
Multi,1,1.0272854556339963
Multi,1,1.8088266654502294
Multi,1,4.005996531527241
Multi,1,2.947911738279349
Multi,1,0.5432428715806527
Multi,1,0.4263011453431236
Multi,1,2.386312811747819
Multi,1,3.093399715902853
Multi,1,5.6998361416363785
Multi,1,0.16126800479616993
Multi,1,0.1283502218439166
Multi,1,9.292023917408772
Multi,1,0.6473334900493796
Multi,1,4.433216371925864
Multi,1,0.10588128344435953
Multi,1,6.477315363170861
Multi,1,5.904144048498265
Multi,1,16.439412889827164
Multi,1,1.1513014485261934
Multi,1,1.1849211233028316
Multi,1,2.335606661022365
Multi,1,11.276907235056456
Multi,1,16.53456719078251
Multi,1,2.349652611842374
Multi,1,6.443151361219409
Multi,1,9.104612386570935
Multi,1,5.658406670089671
Multi,1,4.520323581678077
Multi,1,5.993573278027541
Multi,1,0.5732269733422465
Multi,1,4.9788885843608925
Multi,1,0.5867697581271559
